Timedate,Max,Mean,Min
15.12.12:00,2134.0,1809.090909090909,1366.0
15.12.13:00,2133.0,1809.1818181818182,1343.0
15.12.14:00,2093.0,1786.090909090909,1351.0
15.12.15:00,2069.0,1774.2727272727273,1359.0
15.12.16:00,1950.0,1704.8181818181818,1379.0
15.12.17:00,1850.0,1642.8181818181818,1374.0
15.12.18:00,1769.0,1578.090909090909,1342.0
15.12.19:00,1713.0,1530.8181818181818,1306.0
15.12.20:00,1650.0,1479.6363636363637,1292.0
15.12.21:00,1576.0,1424.5454545454545,1269.0
15.12.22:00,1514.0,1369.4545454545455,1231.0
15.12.23:00,1433.0,1320.1818181818182,1222.0
15.2.00:00,1544.0,1339.2727272727273,1133.0
15.2.01:00,1529.0,1326.909090909091,1125.0
15.2.02:00,1510.0,1315.4545454545455,1107.0
15.2.03:00,1516.0,1325.3636363636363,1102.0
15.2.04:00,1557.0,1348.3636363636363,1113.0
15.2.05:00,1686.0,1434.0,1126.0
15.2.06:00,1955.0,1632.8181818181818,1174.0
15.2.07:00,2232.0,1832.5454545454545,1222.0
15.2.08:00,2313.0,1898.2727272727273,1237.0
15.2.09:00,2286.0,1896.0,1267.0
15.2.10:00,2320.0,1918.5454545454545,1306.0
15.2.11:00,2297.0,1911.1818181818182,1327.0
15.2.12:00,2274.0,1877.090909090909,1367.0
15.2.13:00,2292.0,1870.6363636363637,1375.0
15.2.14:00,2271.0,1835.8181818181818,1341.0
15.2.15:00,2232.0,1797.1818181818182,1313.0
15.2.16:00,2089.0,1709.6363636363637,1288.0
15.2.17:00,2066.0,1682.0,1304.0
15.2.18:00,1998.0,1630.7272727272727,1275.0
15.2.19:00,1936.0,1585.2727272727273,1247.0
15.2.20:00,1864.0,1527.3636363636363,1204.0
15.2.21:00,1780.0,1467.3636363636363,1168.0
15.2.22:00,1677.0,1409.2727272727273,1135.0
15.2.23:00,1604.0,1362.5454545454545,1112.0
15.3.00:00,1486.0,1297.6363636363637,1076.0
15.3.01:00,1466.0,1277.1818181818182,1046.0
15.3.02:00,1444.0,1267.909090909091,1038.0
15.3.03:00,1463.0,1270.4545454545455,1035.0
15.3.04:00,1507.0,1302.090909090909,1048.0
15.3.05:00,1642.0,1391.1818181818182,1080.0
15.3.06:00,1887.0,1563.2727272727273,1126.0
15.3.07:00,2139.0,1737.7272727272727,1164.0
15.3.08:00,2247.0,1815.909090909091,1210.0
15.3.09:00,2249.0,1824.6363636363637,1236.0
15.3.10:00,2290.0,1851.909090909091,1269.0
15.3.11:00,2284.0,1850.909090909091,1260.0
15.3.12:00,2241.0,1813.909090909091,1251.0
15.3.13:00,2258.0,1813.909090909091,1254.0
15.3.14:00,2226.0,1780.1818181818182,1247.0
15.3.15:00,2197.0,1749.6363636363637,1229.0
15.3.16:00,2055.0,1651.0,1225.0
15.3.17:00,1998.0,1602.3636363636363,1210.0
15.3.18:00,1960.0,1583.1818181818182,1206.0
15.3.19:00,1925.0,1551.8181818181818,1186.0
15.3.20:00,1852.0,1501.909090909091,1162.0
15.3.21:00,1747.0,1441.3636363636363,1129.0
15.3.22:00,1624.0,1377.2727272727273,1099.0
15.3.23:00,1527.0,1334.5454545454545,1072.0
15.4.00:00,1344.0,1189.6363636363637,957.0
15.4.01:00,1323.0,1186.4545454545455,944.0
15.4.02:00,1342.0,1194.7272727272727,957.0
15.4.03:00,1383.0,1215.1818181818182,968.0
15.4.04:00,1478.0,1297.1818181818182,980.0
15.4.05:00,1694.0,1466.7272727272727,1004.0
15.4.06:00,1938.0,1649.7272727272727,1042.0
15.4.07:00,2012.0,1715.909090909091,1108.0
15.4.08:00,1996.0,1722.1818181818182,1140.0
15.4.09:00,2027.0,1752.5454545454545,1198.0
15.4.10:00,1997.0,1738.2727272727273,1188.0
15.4.11:00,1965.0,1697.5454545454545,1206.0
15.4.12:00,1953.0,1686.909090909091,1189.0
15.4.13:00,1914.0,1654.2727272727273,1184.0
15.4.14:00,1881.0,1613.7272727272727,1169.0
15.4.15:00,1717.0,1515.0,1154.0
15.4.16:00,1633.0,1451.090909090909,1136.0
15.4.17:00,1558.0,1403.1818181818182,1105.0
15.4.18:00,1525.0,1374.2727272727273,1093.0
15.4.19:00,1512.0,1371.2727272727273,1093.0
15.4.20:00,1455.0,1327.6363636363637,1062.0
15.4.21:00,1417.0,1277.3636363636363,1042.0
15.4.22:00,1359.0,1226.6363636363637,1009.0
15.4.23:00,1322.0,1204.6363636363637,1016.0
15.5.00:00,1271.0,1108.3636363636363,906.0
15.5.01:00,1269.0,1094.909090909091,898.0
15.5.02:00,1252.0,1095.6363636363637,894.0
15.5.03:00,1282.0,1113.0,900.0
15.5.04:00,1352.0,1160.2727272727273,889.0
15.5.05:00,1588.0,1323.8181818181818,915.0
15.5.06:00,1864.0,1505.909090909091,973.0
15.5.07:00,1946.0,1575.909090909091,1022.0
15.5.08:00,1948.0,1585.909090909091,1056.0
15.5.09:00,1962.0,1623.3636363636363,1099.0
15.5.10:00,1967.0,1627.3636363636363,1110.0
15.5.11:00,1945.0,1596.4545454545455,1122.0
15.5.12:00,1957.0,1594.2727272727273,1119.0
15.5.13:00,1939.0,1570.0,1095.0
15.5.14:00,1890.0,1535.4545454545455,1084.0
15.5.15:00,1758.0,1448.2727272727273,1086.0
15.5.16:00,1667.0,1386.090909090909,1075.0
15.5.17:00,1580.0,1327.3636363636363,1069.0
15.5.18:00,1525.0,1290.6363636363637,1071.0
15.5.19:00,1482.0,1253.4545454545455,1058.0
15.5.20:00,1434.0,1236.1818181818182,1047.0
15.5.21:00,1403.0,1206.7272727272727,1018.0
15.5.22:00,1330.0,1161.4545454545455,982.0
15.5.23:00,1283.0,1135.3636363636363,980.0
15.6.00:00,1285.0,1113.8181818181818,948.0
15.6.01:00,1259.0,1099.5454545454545,927.0
15.6.02:00,1253.0,1094.909090909091,912.0
15.6.03:00,1251.0,1086.909090909091,879.0
15.6.04:00,1328.0,1144.2727272727273,873.0
15.6.05:00,1549.0,1325.4545454545455,905.0
15.6.06:00,1812.0,1511.8181818181818,966.0
15.6.07:00,1909.0,1584.8181818181818,1011.0
15.6.08:00,1887.0,1604.5454545454545,1048.0
15.6.09:00,1929.0,1644.0,1086.0
15.6.10:00,1947.0,1651.1818181818182,1122.0
15.6.11:00,1912.0,1626.0,1138.0
15.6.12:00,1923.0,1628.7272727272727,1135.0
15.6.13:00,1898.0,1602.7272727272727,1124.0
15.6.14:00,1865.0,1562.5454545454545,1119.0
15.6.15:00,1735.0,1471.4545454545455,1085.0
15.6.16:00,1655.0,1406.3636363636363,1081.0
15.6.17:00,1594.0,1344.1818181818182,1033.0
15.6.18:00,1538.0,1302.8181818181818,1003.0
15.6.19:00,1502.0,1261.6363636363637,990.0
15.6.20:00,1426.0,1218.1818181818182,971.0
15.6.21:00,1435.0,1207.4545454545455,962.0
15.6.22:00,1365.0,1162.090909090909,928.0
15.6.23:00,1316.0,1120.090909090909,894.0
15.7.00:00,1137.0,956.8181818181819,831.0
15.7.01:00,1140.0,946.6363636363636,823.0
15.7.02:00,1133.0,943.6363636363636,822.0
15.7.03:00,1125.0,942.1818181818181,841.0
15.7.04:00,1148.0,966.0909090909091,857.0
15.7.05:00,1332.0,1083.8181818181818,859.0
15.7.06:00,1523.0,1216.2727272727273,902.0
15.7.07:00,1586.0,1280.4545454545455,941.0
15.7.08:00,1603.0,1309.7272727272727,963.0
15.7.09:00,1625.0,1342.5454545454545,1011.0
15.7.10:00,1617.0,1344.0,1034.0
15.7.11:00,1581.0,1334.2727272727273,1033.0
15.7.12:00,1573.0,1337.2727272727273,1040.0
15.7.13:00,1541.0,1315.4545454545455,1037.0
15.7.14:00,1540.0,1293.4545454545455,1022.0
15.7.15:00,1462.0,1241.2727272727273,1025.0
15.7.16:00,1416.0,1194.2727272727273,1012.0
15.7.17:00,1356.0,1140.5454545454545,982.0
15.7.18:00,1296.0,1105.7272727272727,954.0
15.7.19:00,1239.0,1071.0,933.0
15.7.20:00,1188.0,1033.7272727272727,916.0
15.7.21:00,1156.0,1019.6363636363636,919.0
15.7.22:00,1098.0,980.1818181818181,893.0
15.7.23:00,1066.0,948.3636363636364,861.0
15.8.00:00,1241.0,1108.3636363636363,947.0
15.8.01:00,1226.0,1099.4545454545455,939.0
15.8.02:00,1256.0,1094.909090909091,939.0
15.8.03:00,1264.0,1116.6363636363637,935.0
15.8.04:00,1358.0,1180.090909090909,938.0
15.8.05:00,1554.0,1333.909090909091,946.0
15.8.06:00,1795.0,1521.8181818181818,980.0
15.8.07:00,1885.0,1597.090909090909,992.0
15.8.08:00,1898.0,1614.1818181818182,1035.0
15.8.09:00,1937.0,1661.909090909091,1089.0
15.8.10:00,1966.0,1670.4545454545455,1104.0
15.8.11:00,1942.0,1652.5454545454545,1113.0
15.8.12:00,1986.0,1664.7272727272727,1115.0
15.8.13:00,1953.0,1644.6363636363637,1117.0
15.8.14:00,1920.0,1606.8181818181818,1092.0
15.8.15:00,1769.0,1503.909090909091,1074.0
15.8.16:00,1691.0,1443.5454545454545,1083.0
15.8.17:00,1619.0,1377.2727272727273,1063.0
15.8.18:00,1559.0,1339.8181818181818,1054.0
15.8.19:00,1522.0,1307.7272727272727,1042.0
15.8.20:00,1473.0,1279.909090909091,1042.0
15.8.21:00,1432.0,1229.3636363636363,980.0
15.8.22:00,1330.0,1168.6363636363637,942.0
15.8.23:00,1303.0,1134.909090909091,924.0
15.9.00:00,1314.0,1099.909090909091,903.0
15.9.01:00,1309.0,1092.0,878.0
15.9.02:00,1300.0,1093.3636363636363,894.0
15.9.03:00,1334.0,1111.5454545454545,893.0
15.9.04:00,1428.0,1181.7272727272727,918.0
15.9.05:00,1667.0,1341.2727272727273,967.0
15.9.06:00,1916.0,1504.7272727272727,989.0
15.9.07:00,2023.0,1581.4545454545455,1027.0
15.9.08:00,2042.0,1601.5454545454545,1074.0
15.9.09:00,2069.0,1637.0,1117.0
15.9.10:00,2033.0,1638.5454545454545,1132.0
15.9.11:00,2008.0,1613.8181818181818,1127.0
15.9.12:00,2040.0,1618.2727272727273,1124.0
15.9.13:00,2023.0,1593.2727272727273,1118.0
15.9.14:00,1990.0,1570.6363636363637,1113.0
15.9.15:00,1842.0,1479.0,1098.0
15.9.16:00,1724.0,1415.0,1090.0
15.9.17:00,1654.0,1362.8181818181818,1069.0
15.9.18:00,1632.0,1353.8181818181818,1080.0
15.9.19:00,1613.0,1325.8181818181818,1083.0
15.9.20:00,1544.0,1275.4545454545455,1066.0
15.9.21:00,1462.0,1216.6363636363637,1039.0
15.9.22:00,1399.0,1160.1818181818182,1019.0
15.9.23:00,1348.0,1126.2727272727273,987.0
16.1.00:00,1498.0,1330.090909090909,1243.0
16.1.01:00,1474.0,1313.7272727272727,1230.0
16.1.02:00,1473.0,1299.3636363636363,1204.0
16.1.03:00,1465.0,1307.3636363636363,1196.0
16.1.04:00,1498.0,1339.0,1230.0
16.1.05:00,1602.0,1424.3636363636363,1259.0
16.1.06:00,1854.0,1626.1818181818182,1302.0
16.1.07:00,2144.0,1845.2727272727273,1341.0
16.1.08:00,2277.0,1924.6363636363637,1347.0
16.1.09:00,2264.0,1913.6363636363637,1375.0
16.1.10:00,2273.0,1950.5454545454545,1409.0
16.1.11:00,2287.0,1944.2727272727273,1440.0
16.1.12:00,2240.0,1907.5454545454545,1443.0
16.1.13:00,2254.0,1905.1818181818182,1450.0
16.1.14:00,2214.0,1872.090909090909,1443.0
16.1.15:00,2199.0,1849.1818181818182,1433.0
16.1.16:00,2075.0,1776.8181818181818,1471.0
16.1.17:00,1986.0,1713.4545454545455,1455.0
16.1.18:00,1890.0,1651.6363636363637,1451.0
16.1.19:00,1861.0,1606.3636363636363,1399.0
16.1.20:00,1796.0,1548.1818181818182,1318.0
16.1.21:00,1707.0,1487.909090909091,1248.0
16.1.22:00,1596.0,1430.8181818181818,1191.0
16.1.23:00,1498.0,1378.5454545454545,1168.0
16.10.00:00,1303.0,1163.1818181818182,1064.0
16.10.01:00,1315.0,1156.0,1056.0
16.10.02:00,1311.0,1163.0,1061.0
16.10.03:00,1341.0,1178.7272727272727,1062.0
16.10.04:00,1425.0,1263.4545454545455,1085.0
16.10.05:00,1687.0,1462.090909090909,1131.0
16.10.06:00,1953.0,1660.4545454545455,1191.0
16.10.07:00,2045.0,1720.8181818181818,1217.0
16.10.08:00,2042.0,1727.1818181818182,1246.0
16.10.09:00,2022.0,1750.3636363636363,1266.0
16.10.10:00,2030.0,1746.6363636363637,1265.0
16.10.11:00,1987.0,1715.3636363636363,1268.0
16.10.12:00,2034.0,1721.0,1253.0
16.10.13:00,1977.0,1681.5454545454545,1214.0
16.10.14:00,1936.0,1639.2727272727273,1189.0
16.10.15:00,1777.0,1542.0,1185.0
16.10.16:00,1680.0,1483.6363636363637,1214.0
16.10.17:00,1656.0,1468.5454545454545,1227.0
16.10.18:00,1612.0,1431.0,1216.0
16.10.19:00,1542.0,1381.3636363636363,1174.0
16.10.20:00,1478.0,1315.1818181818182,1148.0
16.10.21:00,1415.0,1260.5454545454545,1108.0
16.10.22:00,1332.0,1211.8181818181818,1059.0
16.10.23:00,1291.0,1181.090909090909,1056.0
16.11.00:00,1413.0,1234.1818181818182,1019.0
16.11.01:00,1401.0,1217.0,1001.0
16.11.02:00,1369.0,1203.0,1001.0
16.11.03:00,1386.0,1207.909090909091,995.0
16.11.04:00,1422.0,1229.4545454545455,998.0
16.11.05:00,1572.0,1323.909090909091,1020.0
16.11.06:00,1816.0,1517.1818181818182,1073.0
16.11.07:00,2106.0,1726.090909090909,1133.0
16.11.08:00,2169.0,1783.2727272727273,1148.0
16.11.09:00,2148.0,1789.0,1204.0
16.11.10:00,2181.0,1815.8181818181818,1250.0
16.11.11:00,2138.0,1807.2727272727273,1274.0
16.11.12:00,2104.0,1783.0,1292.0
16.11.13:00,2105.0,1782.3636363636363,1287.0
16.11.14:00,2054.0,1749.909090909091,1264.0
16.11.15:00,2044.0,1725.7272727272727,1271.0
16.11.16:00,1957.0,1657.2727272727273,1257.0
16.11.17:00,1876.0,1591.7272727272727,1242.0
16.11.18:00,1785.0,1514.909090909091,1214.0
16.11.19:00,1729.0,1464.8181818181818,1167.0
16.11.20:00,1664.0,1410.5454545454545,1145.0
16.11.21:00,1603.0,1353.3636363636363,1119.0
16.11.22:00,1534.0,1298.8181818181818,1085.0
16.11.23:00,1451.0,1244.2727272727273,1068.0
16.12.00:00,1397.0,1289.6363636363637,1208.0
16.12.01:00,1370.0,1269.909090909091,1177.0
16.12.02:00,1356.0,1255.2727272727273,1167.0
16.12.03:00,1345.0,1256.909090909091,1172.0
16.12.04:00,1395.0,1285.0,1173.0
16.12.05:00,1486.0,1363.4545454545455,1188.0
16.12.06:00,1746.0,1566.4545454545455,1253.0
16.12.07:00,2007.0,1771.8181818181818,1307.0
16.12.08:00,2114.0,1846.090909090909,1330.0
16.12.09:00,2115.0,1844.5454545454545,1365.0
16.12.10:00,2141.0,1875.6363636363637,1419.0
16.12.11:00,2136.0,1864.4545454545455,1436.0
16.12.12:00,2081.0,1831.3636363636363,1434.0
16.12.13:00,2091.0,1833.3636363636363,1454.0
16.12.14:00,2067.0,1808.4545454545455,1435.0
16.12.15:00,2045.0,1795.3636363636363,1452.0
16.12.16:00,1920.0,1728.3636363636363,1470.0
16.12.17:00,1818.0,1658.909090909091,1442.0
16.12.18:00,1724.0,1589.8181818181818,1419.0
16.12.19:00,1676.0,1547.7272727272727,1379.0
16.12.20:00,1612.0,1490.090909090909,1365.0
16.12.21:00,1549.0,1429.5454545454545,1320.0
16.12.22:00,1470.0,1375.2727272727273,1294.0
16.12.23:00,1401.0,1325.8181818181818,1255.0
16.2.00:00,1538.0,1332.3636363636363,1094.0
16.2.01:00,1477.0,1311.090909090909,1097.0
16.2.02:00,1487.0,1300.4545454545455,1075.0
16.2.03:00,1483.0,1304.1818181818182,1070.0
16.2.04:00,1497.0,1325.0,1095.0
16.2.05:00,1650.0,1406.909090909091,1122.0
16.2.06:00,1916.0,1592.8181818181818,1156.0
16.2.07:00,2139.0,1764.1818181818182,1193.0
16.2.08:00,2233.0,1816.2727272727273,1203.0
16.2.09:00,2222.0,1823.6363636363637,1252.0
16.2.10:00,2244.0,1848.7272727272727,1264.0
16.2.11:00,2230.0,1841.3636363636363,1274.0
16.2.12:00,2186.0,1805.2727272727273,1249.0
16.2.13:00,2180.0,1805.5454545454545,1221.0
16.2.14:00,2144.0,1771.090909090909,1189.0
16.2.15:00,2101.0,1746.8181818181818,1161.0
16.2.16:00,1945.0,1670.2727272727273,1172.0
16.2.17:00,1893.0,1645.3636363636363,1211.0
16.2.18:00,1851.0,1603.090909090909,1195.0
16.2.19:00,1790.0,1566.2727272727273,1183.0
16.2.20:00,1725.0,1511.090909090909,1151.0
16.2.21:00,1652.0,1454.8181818181818,1110.0
16.2.22:00,1587.0,1396.6363636363637,1055.0
16.2.23:00,1520.0,1342.3636363636363,1034.0
16.3.00:00,1483.0,1299.909090909091,1064.0
16.3.01:00,1494.0,1286.6363636363637,1055.0
16.3.02:00,1493.0,1278.6363636363637,1032.0
16.3.03:00,1498.0,1283.0,1052.0
16.3.04:00,1515.0,1305.8181818181818,1056.0
16.3.05:00,1664.0,1393.8181818181818,1076.0
16.3.06:00,1898.0,1572.6363636363637,1098.0
16.3.07:00,2169.0,1760.7272727272727,1128.0
16.3.08:00,2230.0,1826.5454545454545,1172.0
16.3.09:00,2237.0,1823.4545454545455,1197.0
16.3.10:00,2258.0,1842.3636363636363,1213.0
16.3.11:00,2248.0,1826.4545454545455,1235.0
16.3.12:00,2198.0,1783.1818181818182,1243.0
16.3.13:00,2162.0,1778.0,1231.0
16.3.14:00,2078.0,1746.3636363636363,1217.0
16.3.15:00,2050.0,1709.2727272727273,1191.0
16.3.16:00,1911.0,1612.909090909091,1190.0
16.3.17:00,1826.0,1562.2727272727273,1189.0
16.3.18:00,1802.0,1549.0,1200.0
16.3.19:00,1781.0,1526.6363636363637,1191.0
16.3.20:00,1716.0,1475.5454545454545,1178.0
16.3.21:00,1652.0,1418.0,1134.0
16.3.22:00,1585.0,1357.7272727272727,1097.0
16.3.23:00,1503.0,1314.1818181818182,1091.0
16.4.00:00,1303.0,1191.8181818181818,1000.0
16.4.01:00,1303.0,1183.6363636363637,991.0
16.4.02:00,1310.0,1188.4545454545455,989.0
16.4.03:00,1363.0,1215.4545454545455,1004.0
16.4.04:00,1453.0,1290.8181818181818,1007.0
16.4.05:00,1641.0,1453.0,1010.0
16.4.06:00,1924.0,1648.1818181818182,1060.0
16.4.07:00,2024.0,1708.7272727272727,1047.0
16.4.08:00,2040.0,1712.7272727272727,1081.0
16.4.09:00,2074.0,1739.909090909091,1096.0
16.4.10:00,2042.0,1718.4545454545455,1108.0
16.4.11:00,1972.0,1674.5454545454545,1090.0
16.4.12:00,1999.0,1676.5454545454545,1082.0
16.4.13:00,2005.0,1652.1818181818182,1085.0
16.4.14:00,1954.0,1610.4545454545455,1062.0
16.4.15:00,1808.0,1511.090909090909,1052.0
16.4.16:00,1725.0,1453.7272727272727,1048.0
16.4.17:00,1647.0,1399.1818181818182,1031.0
16.4.18:00,1590.0,1373.8181818181818,1039.0
16.4.19:00,1597.0,1368.909090909091,1046.0
16.4.20:00,1547.0,1331.7272727272727,1029.0
16.4.21:00,1470.0,1276.6363636363637,1015.0
16.4.22:00,1407.0,1221.4545454545455,973.0
16.4.23:00,1363.0,1188.090909090909,955.0
16.5.00:00,1256.0,1113.3636363636363,965.0
16.5.01:00,1226.0,1101.3636363636363,943.0
16.5.02:00,1234.0,1107.5454545454545,937.0
16.5.03:00,1263.0,1121.3636363636363,960.0
16.5.04:00,1340.0,1171.0,936.0
16.5.05:00,1567.0,1350.7272727272727,984.0
16.5.06:00,1841.0,1548.6363636363637,1051.0
16.5.07:00,1950.0,1629.6363636363637,1073.0
16.5.08:00,1969.0,1644.909090909091,1101.0
16.5.09:00,2015.0,1680.7272727272727,1147.0
16.5.10:00,2010.0,1673.2727272727273,1119.0
16.5.11:00,1962.0,1638.7272727272727,1133.0
16.5.12:00,2003.0,1651.090909090909,1129.0
16.5.13:00,1952.0,1625.909090909091,1124.0
16.5.14:00,1927.0,1589.909090909091,1104.0
16.5.15:00,1762.0,1481.909090909091,1072.0
16.5.16:00,1667.0,1417.0,1037.0
16.5.17:00,1595.0,1352.2727272727273,1043.0
16.5.18:00,1551.0,1319.3636363636363,1025.0
16.5.19:00,1510.0,1278.1818181818182,1028.0
16.5.20:00,1475.0,1256.909090909091,1025.0
16.5.21:00,1414.0,1215.1818181818182,1005.0
16.5.22:00,1351.0,1160.2727272727273,980.0
16.5.23:00,1295.0,1127.909090909091,973.0
16.6.00:00,1291.0,1103.4545454545455,882.0
16.6.01:00,1284.0,1090.3636363636363,870.0
16.6.02:00,1276.0,1091.8181818181818,859.0
16.6.03:00,1269.0,1086.090909090909,855.0
16.6.04:00,1343.0,1134.8181818181818,857.0
16.6.05:00,1588.0,1290.7272727272727,884.0
16.6.06:00,1840.0,1465.090909090909,956.0
16.6.07:00,1943.0,1539.4545454545455,1004.0
16.6.08:00,1948.0,1560.1818181818182,1053.0
16.6.09:00,2014.0,1598.1818181818182,1091.0
16.6.10:00,2014.0,1599.7272727272727,1118.0
16.6.11:00,1963.0,1577.909090909091,1123.0
16.6.12:00,1993.0,1593.8181818181818,1133.0
16.6.13:00,1976.0,1569.2727272727273,1136.0
16.6.14:00,1949.0,1543.090909090909,1099.0
16.6.15:00,1794.0,1459.1818181818182,1105.0
16.6.16:00,1687.0,1395.2727272727273,1095.0
16.6.17:00,1629.0,1341.3636363636363,1083.0
16.6.18:00,1578.0,1303.3636363636363,1065.0
16.6.19:00,1520.0,1260.909090909091,1055.0
16.6.20:00,1469.0,1223.7272727272727,1025.0
16.6.21:00,1421.0,1198.6363636363637,1035.0
16.6.22:00,1361.0,1159.3636363636363,1024.0
16.6.23:00,1309.0,1127.909090909091,1006.0
16.7.00:00,1050.0,935.5454545454545,836.0
16.7.01:00,1050.0,931.8181818181819,833.0
16.7.02:00,1054.0,927.7272727272727,829.0
16.7.03:00,1062.0,928.4545454545455,835.0
16.7.04:00,1095.0,953.0909090909091,828.0
16.7.05:00,1266.0,1064.4545454545455,848.0
16.7.06:00,1424.0,1194.2727272727273,895.0
16.7.07:00,1488.0,1257.7272727272727,934.0
16.7.08:00,1530.0,1290.909090909091,973.0
16.7.09:00,1575.0,1325.2727272727273,1014.0
16.7.10:00,1581.0,1329.5454545454545,1044.0
16.7.11:00,1580.0,1324.3636363636363,1047.0
16.7.12:00,1596.0,1332.5454545454545,1052.0
16.7.13:00,1581.0,1315.3636363636363,1067.0
16.7.14:00,1567.0,1292.1818181818182,1061.0
16.7.15:00,1497.0,1239.4545454545455,1049.0
16.7.16:00,1422.0,1190.6363636363637,1025.0
16.7.17:00,1357.0,1144.909090909091,1015.0
16.7.18:00,1299.0,1112.0,995.0
16.7.19:00,1244.0,1070.909090909091,969.0
16.7.20:00,1209.0,1035.0,950.0
16.7.21:00,1173.0,1021.6363636363636,939.0
16.7.22:00,1078.0,984.1818181818181,902.0
16.7.23:00,1022.0,955.9090909090909,860.0
16.8.00:00,1276.0,1109.4545454545455,937.0
16.8.01:00,1253.0,1099.3636363636363,915.0
16.8.02:00,1273.0,1100.0,890.0
16.8.03:00,1271.0,1113.1818181818182,904.0
16.8.04:00,1344.0,1171.090909090909,890.0
16.8.05:00,1522.0,1317.4545454545455,904.0
16.8.06:00,1767.0,1504.5454545454545,959.0
16.8.07:00,1891.0,1593.8181818181818,999.0
16.8.08:00,1910.0,1612.5454545454545,1062.0
16.8.09:00,1961.0,1666.7272727272727,1094.0
16.8.10:00,1964.0,1657.5454545454545,1108.0
16.8.11:00,1945.0,1642.1818181818182,1127.0
16.8.12:00,1955.0,1643.090909090909,1145.0
16.8.13:00,1945.0,1622.1818181818182,1146.0
16.8.14:00,1905.0,1585.090909090909,1132.0
16.8.15:00,1764.0,1487.4545454545455,1128.0
16.8.16:00,1691.0,1426.090909090909,1116.0
16.8.17:00,1600.0,1358.0,1085.0
16.8.18:00,1561.0,1324.090909090909,1041.0
16.8.19:00,1508.0,1294.2727272727273,1051.0
16.8.20:00,1482.0,1269.1818181818182,1035.0
16.8.21:00,1421.0,1221.1818181818182,1023.0
16.8.22:00,1335.0,1169.8181818181818,989.0
16.8.23:00,1301.0,1136.4545454545455,967.0
16.9.00:00,1327.0,1112.3636363636363,1003.0
16.9.01:00,1313.0,1100.0,987.0
16.9.02:00,1307.0,1101.090909090909,1013.0
16.9.03:00,1361.0,1126.1818181818182,1019.0
16.9.04:00,1454.0,1201.7272727272727,1032.0
16.9.05:00,1708.0,1380.7272727272727,1046.0
16.9.06:00,1940.0,1560.7272727272727,1061.0
16.9.07:00,2023.0,1639.909090909091,1107.0
16.9.08:00,1995.0,1649.1818181818182,1142.0
16.9.09:00,2020.0,1683.5454545454545,1178.0
16.9.10:00,2024.0,1685.2727272727273,1228.0
16.9.11:00,1968.0,1658.909090909091,1237.0
16.9.12:00,1898.0,1657.1818181818182,1226.0
16.9.13:00,1852.0,1627.4545454545455,1201.0
16.9.14:00,1815.0,1585.2727272727273,1182.0
16.9.15:00,1669.0,1489.5454545454545,1174.0
16.9.16:00,1582.0,1428.8181818181818,1145.0
16.9.17:00,1502.0,1374.7272727272727,1131.0
16.9.18:00,1491.0,1359.7272727272727,1128.0
16.9.19:00,1459.0,1338.909090909091,1136.0
16.9.20:00,1392.0,1273.6363636363637,1093.0
16.9.21:00,1336.0,1218.7272727272727,1054.0
16.9.22:00,1245.0,1163.2727272727273,1039.0
16.9.23:00,1213.0,1133.3636363636363,1040.0
17.1.00:00,1446.0,1333.6363636363637,1120.0
17.1.01:00,1431.0,1318.2727272727273,1101.0
17.1.02:00,1425.0,1305.1818181818182,1075.0
17.1.03:00,1441.0,1312.0,1076.0
17.1.04:00,1458.0,1330.6363636363637,1082.0
17.1.05:00,1560.0,1414.7272727272727,1117.0
17.1.06:00,1852.0,1616.8181818181818,1192.0
17.1.07:00,2145.0,1834.6363636363637,1260.0
17.1.08:00,2220.0,1906.1818181818182,1297.0
17.1.09:00,2196.0,1898.8181818181818,1325.0
17.1.10:00,2273.0,1933.090909090909,1353.0
17.1.11:00,2239.0,1924.7272727272727,1349.0
17.1.12:00,2185.0,1886.2727272727273,1343.0
17.1.13:00,2200.0,1882.5454545454545,1316.0
17.1.14:00,2185.0,1851.2727272727273,1290.0
17.1.15:00,2150.0,1831.4545454545455,1292.0
17.1.16:00,2054.0,1759.5454545454545,1301.0
17.1.17:00,1976.0,1697.7272727272727,1296.0
17.1.18:00,1902.0,1636.0,1270.0
17.1.19:00,1861.0,1598.090909090909,1243.0
17.1.20:00,1753.0,1544.5454545454545,1238.0
17.1.21:00,1682.0,1485.6363636363637,1198.0
17.1.22:00,1630.0,1427.1818181818182,1177.0
17.1.23:00,1547.0,1378.4545454545455,1150.0
17.10.00:00,1271.0,1154.909090909091,1029.0
17.10.01:00,1258.0,1147.2727272727273,1014.0
17.10.02:00,1271.0,1150.1818181818182,1023.0
17.10.03:00,1299.0,1169.0,1021.0
